ID,owner_age,personal_income,business_expenses,business_turnover,business_age_years,Target,savings_and_assets,debt_and_repayment,res_to_shocks,access_to_cred
ID_KG3V22,31.0,40.0,480.0,1200.0,3.0,Medium,22.278,39.13,71.77300000000001,33.285
ID_8Y6UEA,34.0,350.0,2400.0,3360.0,3.0,Low,33.412,34.216,115.02000000000001,34.221
ID_LFBJXT,37.0,250.0,2400.0,600.0,17.0,Low,33.412,39.13,115.53200000000001,34.221
ID_RNLQLF,41.0,4500.0,1070.0,700.0,1.0,Medium,20.513,34.536,79.218,22.502
ID_VUNSVQ,44.0,3000000.0,12000000.0,25000000.0,3.0,Low,30.299,54.81,79.668,33.285
ID_6BCPWE,74.0,1500.0,2600.0,6000.0,10.0,Low,33.403999999999996,41.400000000000006,115.53200000000001,35.157
ID_P35T54,35.0,500.0,1000.0,2000.0,1.0,Low,26.633000000000003,57.26700000000001,114.674,37.028999999999996
ID_HHCK9Z,25.0,300.0,54000.0,54000.0,3.0,Low,33.412,34.896,115.02000000000001,34.221
ID_GF0G46,29.0,780000.0,6000000.0,9340000.0,4.0,Low,23.512,45.63400000000001,80.69200000000001,35.157
ID_T2PNJK,54.0,3000.0,80000.0,200000.0,5.0,Medium,34.079,64.05300000000001,66.99000000000001,33.285
ID_4FYPGP,39.0,10.0,240.0,600.0,1.0,Low,33.412,34.896,115.02000000000001,33.285
ID_KY6KDJ,41.0,300.0,2400.0,3600.0,5.0,Medium,38.979,34.896,66.47800000000001,34.221
ID_AQCCGZ,41.0,3113.0,300.0,1100.0,2.0,Low,20.513,34.536,79.218,23.438
ID_YZSILU,37.0,500.0,236.0,700.0,4.0,Low,27.853,41.400000000000006,115.53200000000001,35.157
ID_8PAJSS,54.0,3000.0,660000.0,780000.0,15.0,Medium,38.987,57.26700000000001,115.19300000000001,35.157
ID_C5PNED,43.0,1500.0,900.0,600.0,5.0,Low,20.513,39.45,78.54,22.502
ID_9XPFO8,43.0,1690000.0,1812000.0,6000000.0,7.0,Medium,27.853,44.974000000000004,111.559,33.285
ID_NF9W5N,77.0,1500.0,150.0,700.0,52.0,Low,27.853,40.08,115.53200000000001,35.157
ID_ZNXYDC,40.0,30000.0,12000.0,2500.0,1.0,Low,18.059,49.818,79.218,23.438
ID_95VKVU,39.0,13000.0,47500.0,1800000.0,9.0,Low,29.079,46.31400000000001,80.69200000000001,33.285
ID_TBJ91Q,41.0,50000.0,35000.0,67000.0,7.0,Medium,23.512,46.31400000000001,81.20400000000001,35.157
ID_GSIVHX,50.0,210000.0,90000.0,2520000.0,15.0,Low,29.079,48.111000000000004,81.20400000000001,35.157
ID_BKF59V,23.0,400000.0,300000.0,400000.0,,Low,19.823999999999998,46.31400000000001,80.69200000000001,35.157
ID_C8TUUZ,29.0,150.0,1440.0,3240.0,6.0,Medium,22.278,34.216,55.888,44.068
ID_VB720N,22.0,32000.0,20000.0,384000.0,,Low,23.512,48.111000000000004,80.69200000000001,33.285
ID_Z4ZLDA,46.0,5000.0,4000.0,1000.0,8.0,Low,18.059,58.31399999999999,79.56400000000001,22.502
ID_HA8OQI,37.0,80.0,600.0,600.0,5.0,Medium,22.278,34.896,115.53200000000001,34.221
ID_EFGBCP,38.0,1600000.0,2100000.0,3600000.0,7.0,Low,30.299,54.150000000000006,80.69200000000001,33.285
ID_191LOA,44.0,200.0,,,11.0,Low,37.759,34.896,115.02000000000001,34.221
ID_P1WZ2N,42.0,2700.0,30000.0,40000.0,7.0,Low,34.079,56.92700000000001,115.02000000000001,35.157
ID_R21L79,34.0,70.0,600.0,840.0,9.0,Low,21.058,34.216,115.02000000000001,34.221
ID_1AMJ5K,35.0,650000.0,200000.0,635000.0,3.0,Low,23.512,46.31400000000001,80.69200000000001,33.285
ID_N9S8TS,43.0,20000.0,8000.0,10000.0,4.0,Medium,34.079,57.26700000000001,55.888,33.285
ID_GFQDPS,41.0,1170000.0,6000000.0,14040000.0,5.0,Low,22.27,45.654,81.20400000000001,33.285
ID_X3P5KU,23.0,40.0,300.0,5760.0,2.0,Low,33.412,30.974,115.19300000000001,34.221
ID_2MVKGC,40.0,150.0,3360.0,21600.0,3.0,Medium,37.759,34.556000000000004,56.061,34.221
ID_H640IW,28.0,150000.0,20000.0,40000.0,1.0,Low,32.2,45.654,80.69200000000001,35.157
ID_DBJX5Z,24.0,560000.0,25000.0,20000.0,2.0,Low,30.299,44.974000000000004,80.69200000000001,35.157
ID_04YHRP,34.0,400.0,3600.0,4800.0,10.0,Medium,38.979,34.896,55.888,34.221
ID_IQUSY2,35.0,15000.0,10000.0,20000.0,15.0,Low,44.554,48.576,115.02000000000001,33.285
ID_94Q4SX,63.0,350.0,200.0,350.0,7.0,Medium,22.278,34.216,60.761,33.285
ID_2Z8EXR,45.0,7000.0,700.0,4000.0,4.0,Low,18.059,49.818,79.56400000000001,22.502
ID_KBZVYX,69.0,416.0,0.0,416.0,10.0,Low,18.059,54.732,79.56400000000001,23.438
ID_GUGPIV,26.0,350.0,450.0,4000.0,12.0,Low,38.979,48.306,115.02000000000001,34.221
ID_PP55BY,49.0,25.0,144.0,300.0,11.0,Low,21.058,34.216,113.99600000000001,34.221
ID_DX5O31,64.0,27000.0,3800.0,500.0,3.0,Low,32.859,39.74,115.70500000000001,33.285
ID_JZL7A0,49.0,100.0,600.0,1800.0,10.0,Medium,38.979,43.05200000000001,63.19,45.004
ID_AJSPJ0,23.0,2000.0,100.0,200.0,1.0,Low,17.392,35.196000000000005,79.56400000000001,23.438
ID_1LTOLE,29.0,156000.0,954000.0,1248000.0,2.0,Low,29.754,48.111000000000004,80.69200000000001,33.285
ID_VOEUBF,36.0,7000.0,60000.0,82000.0,10.0,Medium,45.888,48.09100000000001,115.02000000000001,33.285
ID_M3PP00,44.0,3000.0,7500.0,24000.0,2.0,Low,38.987,48.431000000000004,115.02000000000001,33.285
ID_EK5A0X,59.0,330000.0,200000.0,280000.0,28.0,Low,19.823999999999998,46.31400000000001,81.20400000000001,33.285
ID_VMSR75,38.0,900.0,1100.0,1500.0,4.0,Low,34.079,47.111000000000004,115.02000000000001,33.285
ID_F2J4L3,26.0,120000.0,60000.0,1440000.0,4.0,Low,23.512,47.431000000000004,81.20400000000001,35.157
ID_55DTVC,36.0,5.0,3600.0,5400.0,3.0,Low,22.278,34.896,115.02000000000001,34.221
ID_SJH3HI,44.0,400000.0,3000.0,400000.0,3.0,Low,30.974,45.63400000000001,79.668,33.285
ID_UYZFPG,26.0,30.0,480.0,840.0,2.0,Low,33.412,26.400000000000002,115.02000000000001,34.221
ID_U03Y53,58.0,300.0,200.0,500.0,1.0,Low,27.853,48.09100000000001,115.186,33.285
ID_06DIMQ,32.0,100.0,600.0,960.0,3.0,Low,22.278,34.896,115.02000000000001,34.221
ID_OVXPKA,45.0,160000.0,350000.0,600000.0,19.0,Medium,24.171,45.654,80.69200000000001,11.719
ID_TXJN6Y,42.0,300.0,960.0,5760.0,3.0,Medium,38.979,26.400000000000002,71.77300000000001,44.068
ID_CSXCXU,36.0,60.0,3360.0,720.0,0.0,Low,21.058,34.556000000000004,115.02000000000001,34.221
ID_NTJLMZ,30.0,1500.0,3000.0,5000.0,1.0,Low,37.767,48.77100000000001,115.186,35.157
ID_1SWJCK,60.0,2500.0,5000.0,10000.0,10.0,Medium,39.646,26.118000000000002,115.02000000000001,33.285
ID_40Y52Y,29.0,97.0,150.0,300.0,5.0,Low,17.392,34.536,79.56400000000001,23.438
ID_PVSF5Y,25.0,3000.0,2000.0,3000.0,1.0,Low,34.079,48.431000000000004,114.674,33.285
ID_ZXKCB9,39.0,800.0,100.0,1000.0,7.0,Medium,11.15,35.196000000000005,79.56400000000001,22.502
ID_MMHLK1,60.0,4000.0,600.0,2500.0,11.0,Low,17.392,34.536,66.30900000000001,22.502
ID_EQERFT,56.0,1500.0,250.0,3000.0,8.0,Medium,20.513,34.536,79.56400000000001,23.438
ID_4267YU,82.0,2000.0,250.0,1100.0,4.0,Low,20.513,34.536,79.73700000000001,22.502
ID_12WUW6,37.0,7000.0,3000.0,5500.0,3.0,Low,20.513,34.536,79.73700000000001,22.502
ID_PA57I3,38.0,70000.0,5000.0,9000.0,3.0,Medium,24.732,45.63400000000001,80.69200000000001,33.285
ID_OFOWR4,27.0,800.0,7200.0,9600.0,2.0,Low,22.278,34.896,115.02000000000001,34.221
ID_KFLAB0,72.0,2000.0,1000.0,1500.0,20.0,Medium,22.967,49.818,80.24900000000001,22.502
ID_R7BJN7,29.0,660000.0,250000.0,8000000.0,3.0,Low,33.42,46.31400000000001,79.668,33.285
ID_FUBO3V,34.0,150000.0,150000.0,300000.0,18.0,Low,33.42,46.31400000000001,80.69200000000001,33.285
ID_TZV0DS,48.0,100000.0,60000.0,1200000.0,8.0,Medium,27.853,46.31400000000001,81.20400000000001,33.285
ID_J7ZWQM,58.0,20.0,60.0,240.0,2.0,Medium,22.278,34.216,67.16300000000001,34.221
ID_04MEUU,35.0,30000.0,2500.0,9000.0,2.0,Low,24.732,44.974000000000004,80.69200000000001,33.285
ID_98NFX0,52.0,350000.0,800000.0,1200000.0,10.0,Low,24.732,45.63400000000001,81.20400000000001,36.092999999999996
ID_I3RQAS,51.0,300.0,2400.0,7200.0,2.0,Low,27.853,40.08,115.186,33.285
ID_X6E9D7,48.0,2300.0,97.0,1500.0,12.0,Low,19.846,49.818,79.73700000000001,22.502
ID_U1JTKA,65.0,5000.0,3000.0,6500.0,0.0,Medium,44.554,55.26700000000001,66.132,35.157
ID_OEFJOK,33.0,75.0,240.0,1020.0,8.0,Low,37.759,34.896,115.02000000000001,34.221
ID_YGS0JX,44.0,200.0,97.0,300.0,9.0,Medium,17.392,39.45,79.73700000000001,22.502
ID_NIQ71R,64.0,486.0,2688.0,8400.0,3.0,Low,38.979,34.896,115.02000000000001,34.221
ID_N8XZ4O,21.0,4500.0,2500.0,400.0,0.0,Low,20.513,34.536,79.218,22.502
ID_Z6RNK3,21.0,150.0,5000.0,60000.0,4.0,Medium,22.278,39.81,66.65100000000001,33.285
ID_9T199D,38.0,800.0,150.0,700.0,1.0,Low,49.576,46.77100000000001,114.674,35.157
ID_4NI105,32.0,2000.0,800.0,1500.0,5.0,Low,38.979,34.896,7.26,1.872
ID_QEWAOU,65.0,500.0,300.0,900.0,5.0,Low,27.853,48.09100000000001,115.02000000000001,35.157
ID_BNIAB2,43.0,50000.0,25000.0,50000.0,27.0,Low,24.732,46.31400000000001,80.69200000000001,35.157
ID_935KRN,34.0,60000.0,11500.0,2000.0,10.0,Low,24.732,40.275000000000006,81.20400000000001,35.157
ID_B2VI10,26.0,500.0,,200.0,0.0,Medium,39.646,25.438000000000002,115.53200000000001,33.285
ID_AUZF01,23.0,36000.0,10500.0,36000.0,3.0,Medium,29.079,44.974000000000004,80.69200000000001,33.285
ID_51D3JJ,52.0,450000.0,10000.0,16000.0,3.0,Medium,18.604,47.431000000000004,81.20400000000001,11.719
ID_F1Q2BL,41.0,270.0,2400.0,3240.0,3.0,Low,38.979,34.896,115.02000000000001,34.221
ID_IAZP48,30.0,250.0,1800.0,3000.0,10.0,Low,37.759,34.896,115.53200000000001,34.221
ID_STUTGJ,35.0,600000.0,250000.0,350000.0,15.0,Low,23.512,44.974000000000004,81.20400000000001,33.285
ID_Z74LAV,35.0,3000.0,57000.0,150000.0,2.0,Low,34.079,63.518,125.61000000000001,33.285
ID_KS4F6A,42.0,12000.0,4000.0,22000.0,7.0,Medium,38.987,48.09100000000001,115.19300000000001,13.591
ID_M242OM,53.0,1500.0,3000.0,350.0,6.0,Low,45.888,57.26700000000001,115.02000000000001,33.285
ID_J590EM,47.0,2100.0,2500.0,6000.0,1.0,Low,44.554,47.45100000000001,115.186,33.285
ID_JXZDVY,60.0,1200.0,10000.0,18000.0,1.0,Low,27.853,48.09100000000001,115.186,35.157
ID_9QEGU5,25.0,50.0,1200.0,3600.0,2.0,Low,38.979,39.13,115.53200000000001,34.221
ID_VJLV8E,20.0,450000.0,230000.0,5400000.0,1.0,Low,29.079,44.974000000000004,80.69200000000001,35.157
ID_L0OC7H,63.0,60000.0,80000.0,40000.0,17.0,Low,23.512,46.31400000000001,80.69200000000001,35.157
ID_MZITOT,60.0,40.0,5000.0,60000.0,1.0,Low,21.058,34.896,115.53200000000001,34.221
ID_MNOXW2,21.0,20.0,360.0,600.0,1.0,Low,22.278,34.556000000000004,115.53200000000001,34.221
ID_12KLYY,41.0,5000000.0,20000000.0,96000000.0,7.0,Low,25.391,54.13000000000001,80.69200000000001,33.285
ID_TNVV1G,44.0,2000.0,1115.0,2000.0,4.0,Low,17.392,34.536,79.56400000000001,22.502
ID_F5O1JL,34.0,300.0,1200.0,4200.0,0.0,Low,33.412,34.896,115.53200000000001,34.221
ID_A4FEJG,36.0,1300.0,400.0,80.0,6.0,Medium,27.853,40.08,66.99000000000001,35.157
ID_BZJC9A,45.0,200.0,,,3.0,Low,37.759,34.896,115.53200000000001,45.004
ID_RYEQ7K,32.0,300.0,1800.0,1800.0,15.0,Low,21.058,34.896,115.53200000000001,34.221
ID_6HJGNZ,60.0,20.0,300.0,600.0,2.0,Medium,22.278,34.216,66.99000000000001,34.221
ID_GU65S6,34.0,12000.0,1500.0,12000.0,10.0,Medium,44.554,47.896,67.16300000000001,35.157
ID_YBCN78,73.0,1000.0,50.0,100.0,10.0,Low,20.513,35.196000000000005,79.56400000000001,23.438
ID_YQ373Z,47.0,6500.0,6500.0,9000.0,0.0,Low,18.059,50.478,79.218,23.438
ID_NC62AH,44.0,15000.0,20000.0,7500.0,2.0,Medium,20.513,35.196000000000005,79.218,22.502
ID_AKDNAD,32.0,5000.0,7000.0,9000.0,4.0,Low,32.745,47.896,115.02000000000001,33.285
ID_1E4ZNZ,63.0,700.0,65.0,97.0,1.0,Low,20.513,34.536,79.56400000000001,22.502
ID_L58JQS,46.0,150000.0,12000.0,17000.0,2.0,Low,30.299,44.974000000000004,80.69200000000001,35.157
ID_3XHYTD,84.0,2500.0,2000.0,2500.0,2.0,Medium,20.513,40.11,79.218,22.502
ID_ZNSGWO,52.0,4000.0,8000.0,20000.0,3.0,Medium,45.229,71.86900000000001,115.02000000000001,35.157
ID_0IDSFF,24.0,97.0,1000.0,97.0,5.0,Low,14.938,50.478,80.07600000000001,22.502
ID_2FS1O7,22.0,150.0,20.0,300.0,2.0,Low,20.513,34.536,79.218,22.502
ID_FMTCP2,35.0,260000.0,290000.0,350000.0,15.0,Low,24.732,46.31400000000001,80.69200000000001,0.936
ID_1923WV,46.0,6000.0,1800.0,6000.0,4.0,Medium,11.15,35.196000000000005,78.54,22.502
ID_Q717Y5,23.0,200000.0,500000.0,1000000.0,3.0,Low,30.299,46.31400000000001,80.69200000000001,33.285
ID_1DRZ0X,24.0,1000.0,5300.0,7000.0,3.0,Low,27.853,40.08,115.02000000000001,33.285
ID_0KRVC9,49.0,30000.0,14500.0,20000.0,6.0,Low,29.754,46.31400000000001,81.20400000000001,35.157
ID_5W5F0V,43.0,1440000.0,3600000.0,17280000.0,4.0,Low,24.732,46.31400000000001,81.20400000000001,33.285
ID_P37CDH,60.0,1000.0,1200.0,6000.0,20.0,Low,27.853,39.4,115.53200000000001,35.157
ID_FC4Y7C,54.0,,,,3.0,Medium,38.979,30.634,143.562,1.872
ID_GHM56V,63.0,1600.0,8000.0,15000.0,3.0,Low,44.554,40.08,115.02000000000001,33.285
ID_16FQ97,67.0,1000.0,4800.0,7200.0,17.0,Medium,38.979,39.13,121.42200000000001,34.221
ID_QWMI6K,47.0,4500.0,800.0,1600.0,2.0,Medium,22.945,24.798000000000002,114.674,33.285
ID_EKGYSP,31.0,3000.0,5200.0,8000.0,0.0,Low,32.745,41.400000000000006,114.674,35.157
ID_OHCU0E,73.0,20000.0,5000.0,10000.0,13.0,Low,18.059,26.895000000000003,79.56400000000001,22.502
ID_L2KSZI,49.0,300000.0,840000.0,3600000.0,,Medium,19.823999999999998,44.974000000000004,111.559,33.285
ID_Z52OHK,37.0,1500.0,10000.0,15000.0,5.0,Low,38.987,39.4,115.53200000000001,35.157
ID_HY7AI3,32.0,,,,0.0,Medium,45.229,40.720000000000006,115.186,35.157
ID_BCB0FL,33.0,650.0,2400.0,14400.0,3.0,Low,38.979,34.216,115.02000000000001,34.221
ID_YSU51E,55.0,1200.0,6000.0,9000.0,9.0,Low,43.334,48.77100000000001,115.70500000000001,35.157
ID_P483CH,51.0,1500.0,1000.0,1500.0,23.0,Low,20.513,34.536,79.56400000000001,22.502
ID_UNT9QX,58.0,120.0,2880.0,5400.0,15.0,Low,22.278,26.400000000000002,115.19300000000001,34.221
ID_6KD7GI,26.0,18000.0,10000.0,18000.0,3.0,Low,30.299,48.111000000000004,80.69200000000001,33.285
ID_F29202,33.0,150.0,600.0,2400.0,3.0,Low,33.412,34.216,115.02000000000001,34.221
ID_BQGFQW,35.0,400000.0,30000.0,6000000.0,10.0,Low,27.853,45.654,80.69200000000001,33.285
ID_07YI5Z,46.0,80.0,8160.0,4800.0,6.0,Low,22.278,39.81,115.53200000000001,34.221
ID_101YQT,61.0,600.0,150.0,750.0,7.0,Low,20.513,35.196000000000005,80.07600000000001,23.438
ID_KJTI0E,55.0,1500000.0,1000000.0,1500000.0,10.0,High,16.028,32.829,95.07900000000001,33.285
ID_H3I6WT,51.0,100000.0,220000.0,300000.0,14.0,High,19.823999999999998,53.295,104.769,35.157
ID_5TK9VJ,34.0,97.0,300.0,97.0,6.0,Low,17.392,39.45,78.54,23.438
ID_AJCG2L,50.0,60.0,12600.0,9000.0,3.0,Low,21.058,34.896,115.02000000000001,34.221
ID_KIADYI,45.0,300.0,2400.0,6000.0,2.0,Medium,38.979,34.216,68.48500000000001,34.221
ID_781XTQ,63.0,450.0,180.0,650.0,2.0,Low,20.513,35.196000000000005,79.73,23.438
ID_FVB71G,53.0,4000.0,15800.0,20000.0,7.0,Medium,38.987,56.587,67.16300000000001,33.285
ID_V7AR0S,38.0,420000.0,40000.0,5040000.0,7.0,Low,33.42,44.974000000000004,80.69200000000001,33.285
ID_IBY33H,53.0,,5000.0,60000.0,25.0,Low,38.979,42.712,115.02000000000001,34.221
ID_3V7Q82,39.0,20.0,120.0,360.0,25.0,Low,21.058,34.896,115.19300000000001,34.221
ID_MJJX23,34.0,20.0,1440.0,7200.0,3.0,Low,21.058,34.896,115.02000000000001,34.221
ID_8K06MO,25.0,1000.0,20000.0,32000.0,1.0,Low,27.853,47.45100000000001,115.53200000000001,33.285
ID_KQBKUR,75.0,900.0,350.0,900.0,4.0,Low,17.392,35.196000000000005,80.07600000000001,22.502
ID_GWJINX,56.0,690000.0,0.0,0.0,5.0,Low,22.936999999999998,23.586,79.668,0.0
ID_U3HAXW,40.0,100.0,1080.0,1200.0,10.0,Low,22.278,34.216,139.291,34.221
ID_CERSW2,35.0,600000.0,4800000.0,7200000.0,5.0,Low,30.299,46.31400000000001,80.69200000000001,35.157
ID_R2EU4K,33.0,1550.0,40.0,50.0,0.0,Low,22.967,49.818,79.73,22.502
ID_5XRGA3,69.0,45000.0,34000.0,45000.0,10.0,Medium,38.987,40.08,56.061,33.285
ID_0ZSRQL,42.0,480000.0,210000.0,480000.0,9.0,Low,30.299,46.31400000000001,81.20400000000001,35.157
ID_XOTCSZ,25.0,50000.0,150000.0,200000.0,5.0,Medium,19.823999999999998,48.111000000000004,81.20400000000001,11.719
ID_MQG1VE,35.0,800.0,1000.0,2000.0,2.0,Low,44.554,48.77100000000001,115.186,35.157
ID_SH3MOK,63.0,500.0,100.0,1000.0,10.0,Medium,17.392,34.536,79.56400000000001,22.502
ID_CFZW0L,49.0,1800.0,6200.0,8000.0,8.0,Medium,44.554,40.08,66.65100000000001,33.285
ID_UGWUBU,60.0,10000.0,176000.0,220000.0,16.0,Medium,34.079,71.86900000000001,52.772999999999996,33.285
ID_TX4FG3,58.0,100.0,4200.0,7200.0,26.0,Low,22.278,34.896,113.99600000000001,34.221
ID_M2D93H,41.0,500.0,840.0,1200.0,3.0,Low,37.759,34.896,115.02000000000001,34.221
ID_BZNMTR,65.0,100.0,90.0,180.0,3.0,Low,20.513,35.196000000000005,80.07600000000001,23.438
ID_JJ9VYN,50.0,50000.0,20000.0,50000.0,1.0,Low,24.732,46.31400000000001,81.20400000000001,33.285
ID_GUMDF4,34.0,2000.0,300.0,600.0,8.0,Low,20.513,34.536,79.56400000000001,22.502
ID_25485H,50.0,9000.0,2750.0,6000.0,5.0,Medium,43.895,57.26700000000001,67.16300000000001,33.285
ID_8S2GT3,46.0,1400.0,600.0,150.0,5.0,Low,21.611,48.77100000000001,115.53200000000001,35.157
ID_HJLA9A,47.0,5800.0,3500.0,4600.0,18.0,Low,14.938,49.818,79.56400000000001,22.502
ID_S2OW5L,33.0,50000.0,10000.0,15000.0,3.0,Low,30.974,46.31400000000001,80.69200000000001,11.719
ID_DEWD6L,44.0,200000.0,110000.0,240000.0,12.0,Low,24.732,44.974000000000004,81.20400000000001,33.285
ID_2XCDYK,25.0,6000.0,5000.0,11000.0,0.0,Medium,34.079,48.09100000000001,114.674,13.591
ID_F9PRNN,70.0,1200.0,500.0,200.0,48.0,Low,17.392,40.11,80.07600000000001,22.502
ID_QTL5AK,18.0,72.0,60.0,84.0,0.0,Low,38.979,26.400000000000002,115.02000000000001,34.221
ID_0ZTUG8,25.0,60.0,360.0,720.0,3.0,Medium,22.278,34.896,56.573,34.221
ID_7539MH,34.0,3000.0,350.0,1500.0,3.0,Medium,20.513,40.11,79.73,22.502
ID_JZ2KB6,41.0,97.0,97.0,97.0,13.0,Low,17.392,26.040000000000003,79.56400000000001,22.502
ID_1U6K5Y,43.0,280.0,1800.0,3600.0,14.0,Low,22.278,34.896,115.70500000000001,34.221
ID_HSZNVP,34.0,1500.0,840.0,1400.0,1.0,Low,34.095,40.08,115.186,35.157
ID_Z4X1ZH,43.0,600.0,1000.0,2500.0,2.0,High,44.554,24.798000000000002,66.132,33.285
ID_1C2ZL4,35.0,400.0,390.0,900.0,3.0,Medium,33.403999999999996,33.489,114.674,33.285
ID_O5XKQR,55.0,97.0,97.0,97.0,5.0,Medium,20.513,39.45,80.07600000000001,22.502
ID_314CZO,37.0,450500.0,320000.0,5250000.0,1.0,Low,29.079,48.111000000000004,80.69200000000001,33.285
ID_SPCE5S,24.0,100.0,720.0,10800.0,5.0,Medium,22.278,34.896,104.43,34.221
ID_0USZSK,30.0,150.0,18000.0,36000.0,2.0,Low,22.278,34.896,115.02000000000001,34.221
ID_9ZL5Y3,20.0,5000.0,1800.0,2000.0,1.0,Medium,11.15,35.196000000000005,79.73,23.438
ID_FUDI4S,23.0,100.0,150.0,500.0,2.0,Low,20.513,35.196000000000005,79.218,22.502
ID_TTTQWH,25.0,80000.0,50000.0,3600000.0,1.0,Low,30.299,45.654,80.69200000000001,33.285
ID_APKRVO,55.0,2000.0,4500.0,6500.0,20.0,Low,20.513,39.45,79.56400000000001,23.438
ID_TP1LSJ,75.0,1200.0,200.0,500.0,10.0,Low,18.059,26.895000000000003,79.56400000000001,23.438
ID_PNOV3S,53.0,50.0,240.0,60.0,2.0,Low,21.058,34.556000000000004,115.53200000000001,34.221
ID_T53L0U,49.0,500.0,3600.0,16800.0,13.0,Low,38.979,34.216,115.19300000000001,34.221
ID_W3LNAE,44.0,5000.0,500.0,5000.0,1.0,Low,27.853,40.08,115.53200000000001,33.285
ID_ZDXO7W,27.0,25.0,1680.0,720.0,6.0,Low,32.192,34.556000000000004,115.53200000000001,34.221
ID_931WOI,30.0,1000.0,3660.0,12000.0,3.0,Low,33.412,42.712,115.53200000000001,34.221
ID_EY4IH9,31.0,80.0,840.0,1800.0,3.0,Low,22.278,39.81,115.53200000000001,34.221
ID_TWZG1F,48.0,200.0,1200.0,5400.0,18.0,Low,38.979,42.712,115.19300000000001,34.221
ID_RGEVPG,46.0,6000.0,1800.0,2800.0,3.0,Medium,20.513,43.032000000000004,79.73700000000001,22.502
ID_RBHQW8,43.0,350000.0,1500000.0,2500000.0,2.0,High,30.299,30.372,86.58200000000001,11.719
ID_UH7CF2,51.0,150.0,1800.0,1800.0,0.0,Low,33.412,26.400000000000002,115.53200000000001,34.221
ID_WSYF2Q,58.0,300.0,960.0,2160.0,4.0,Medium,22.278,39.13,115.53200000000001,34.221
ID_O9VAXC,39.0,10000.0,1500.0,5000.0,13.0,Low,18.059,49.818,79.73700000000001,22.502
ID_QSUGAB,85.0,97.0,97.0,97.0,50.0,Low,20.513,34.536,79.56400000000001,23.438
ID_L8ZG6M,21.0,120000.0,5000.0,120000.0,2.0,Low,24.732,46.31400000000001,81.20400000000001,35.157
ID_BG6AHS,26.0,10000.0,15000.0,4000.0,3.0,Medium,24.732,46.31400000000001,81.20400000000001,35.157
ID_BX6IB3,42.0,70.0,2400.0,3600.0,1.0,Low,21.058,34.896,115.02000000000001,34.221
ID_L71029,50.0,2000.0,600.0,3380.0,21.0,High,44.554,34.614000000000004,66.65100000000001,33.285
ID_ZEBG9K,54.0,600.0,100.0,700.0,6.0,Medium,20.513,34.536,80.07600000000001,23.438
ID_76D2KJ,35.0,1000.0,200.0,1000.0,1.0,Low,20.513,34.536,79.218,22.502
ID_TMEXF3,47.0,30.0,300.0,360.0,20.0,Low,22.278,34.896,115.02000000000001,34.221
ID_XAWJ28,36.0,2000.0,4400.0,600.0,0.0,Low,38.987,39.4,114.674,35.157
ID_UUZZ3H,25.0,100000.0,75000.0,100000.0,,Low,24.732,46.31400000000001,81.20400000000001,35.157
ID_56W0MQ,42.0,15000.0,60000.0,30000.0,10.0,Medium,34.079,47.896,120.91000000000001,33.285
ID_WDL2KO,35.0,15000.0,5000.0,20000.0,4.0,Low,21.611,48.111000000000004,81.20400000000001,33.285
ID_U0JSMS,35.0,150000.0,100000.0,1750000.0,9.0,Low,23.512,54.47,81.20400000000001,35.157
ID_CKBQRG,33.0,900000.0,12000.0,10950000.0,3.0,Low,30.299,45.654,81.20400000000001,33.285
ID_ECW9AK,42.0,750.0,5400.0,9000.0,4.0,Low,22.278,34.896,115.02000000000001,34.221
ID_ASVI1X,32.0,5000.0,2500.0,10000.0,1.0,Medium,17.392,34.536,79.56400000000001,22.502
ID_FS7I19,38.0,200.0,250.0,500.0,1.0,Medium,44.554,32.169,115.186,33.285
ID_69M0K1,27.0,400.0,1800.0,57600.0,0.0,Low,33.412,39.81,139.464,34.221
ID_9II37Y,62.0,2400.0,97.0,2400.0,20.0,Low,17.392,34.536,79.56400000000001,23.438
ID_7UY4SA,55.0,500.0,2000.0,3500.0,6.0,Low,26.633000000000003,39.4,115.02000000000001,35.157
ID_I3OSH3,41.0,500.0,1600.0,1900.0,6.0,Medium,25.421,42.177,80.24900000000001,22.502
ID_RSWG5T,26.0,2000.0,40.0,630.0,2.0,Low,18.059,55.392,79.56400000000001,22.502
ID_3Y0SPW,45.0,250000.0,100000.0,30000.0,,Low,24.732,45.654,79.668,33.285
ID_Q8MWOI,36.0,300.0,3360.0,4800.0,2.0,Medium,33.412,34.216,66.47800000000001,34.221
ID_1AXTO8,53.0,120.0,5000.0,60000.0,10.0,Low,21.058,34.896,115.02000000000001,33.285
ID_J4L17K,48.0,150.0,600.0,3600.0,23.0,Low,33.412,34.896,115.53200000000001,34.221
ID_S3RAG0,71.0,500.0,100.0,500.0,1.0,Low,20.513,35.196000000000005,79.218,23.438
ID_EQ8AO1,67.0,3977333.0,12500000.0,47728000.0,25.0,Low,23.512,56.607,80.69200000000001,33.285
ID_6WST0X,37.0,600000.0,3200000.0,5400000.0,5.0,Low,23.512,45.654,81.20400000000001,33.285
ID_3HZI1G,37.0,2000.0,60000.0,120000.0,6.0,High,33.412,42.712,61.951,33.285
ID_PATM0T,35.0,300.0,500.0,97.0,1.0,Low,17.392,35.196000000000005,79.73,22.502
